ID_Contrato,Proveedor,Nit,Objeto_Contrato,Vicepresidencia,Fecha_Inicio,Fecha_Fin,Valor_Contrato_USD,Estado_Contrato,Estado_HSE
CON-2026-739,PetroServicios del Caribe S.A.S.,900.118.467-4,Mantenimiento electrico,VUP - Upstream,2025-06-28,2027-11-28,117045,Activo,Aprobado
CON-2026-740,Transportes Oleoducto S.A.S.,900.732.332-1,Monitoreo HSE,VUP - Upstream,2026-05-14,2027-03-22,763711,En Liquidación,Aprobado
CON-2026-741,Operaciones Industriales Orion S.A.S.,900.373.254-8,Ingenieria de campo,VRE - Refinación,2025-02-21,2027-09-22,1008682,En Liquidación,En Alerta
CON-2026-742,Proteccion Perimetral Colombiana S.A.S.,900.724.900-1,Monitoreo HSE,VRE - Refinación,2026-06-04,2026-10-16,400321,Suspendido,En Alerta
CON-2026-743,Servicios Integrales de Refinacion S.A.S.,900.260.845-4,Apoyo logistico,VCO - Corporativa,2025-04-12,2026-12-05,1407052,Activo,En Alerta
CON-2026-744,Transportes Oleoducto S.A.S.,900.968.306-7,Servicios de catering,VRE - Refinación,2025-09-09,2027-10-29,765800,Activo,En Alerta
CON-2026-745,Catering Energia Colombiana S.A.S.,900.481.832-6,Mantenimiento electrico,VUP - Upstream,2025-06-05,2027-12-25,934415,Activo,Aprobado
CON-2026-746,Logistica Petrolera Nacional S.A.S.,900.523.519-7,Monitoreo HSE,VTS - Transporte,2025-01-31,2027-09-27,355312,En Liquidación,Aprobado
CON-2026-747,Operaciones Industriales Orion S.A.S.,900.171.186-5,Mantenimiento electrico,VCO - Corporativa,2025-06-18,2027-09-18,178908,En Liquidación,En Alerta
CON-2026-748,Ingenieria Andina de Petroleos S.A.S.,900.688.159-8,Inspeccion de ductos,VCO - Corporativa,2026-02-16,2027-05-08,707866,Activo,Aprobado
CON-2026-749,Operaciones Industriales Orion S.A.S.,900.725.250-6,Apoyo logistico,VUP - Upstream,2026-03-29,2027-06-19,1410542,Suspendido,No Aprobado
CON-2026-750,Catering Energia Colombiana S.A.S.,900.186.137-8,Mantenimiento electrico,VCO - Corporativa,2025-05-10,2027-12-15,1184119,Activo,Aprobado
CON-2026-751,Operaciones Industriales Orion S.A.S.,900.419.633-5,Seguridad perimetral,VRE - Refinación,2025-01-29,2027-03-22,556126,Activo,Aprobado
CON-2026-752,Logistica Petrolera Nacional S.A.S.,900.617.213-0,Mantenimiento electrico,VTS - Transporte,2026-06-04,2027-06-28,309654,En Liquidación,Aprobado
CON-2026-753,Transportes Oleoducto S.A.S.,900.559.405-9,Mantenimiento de bombas,VCO - Corporativa,2025-12-14,2027-02-27,1269690,Activo,Aprobado
CON-2026-754,Operaciones Industriales Orion S.A.S.,900.964.709-3,Mantenimiento electrico,VTS - Transporte,2025-10-19,2026-11-21,842022,Activo,En Alerta
CON-2026-755,Servicios Integrales de Refinacion S.A.S.,900.628.696-3,Mantenimiento electrico,VCO - Corporativa,2025-04-11,2026-11-28,942741,Activo,Aprobado
CON-2026-756,PetroServicios del Caribe S.A.S.,900.535.233-7,Transporte de personal,VCO - Corporativa,2025-03-21,2027-07-14,1469399,En Liquidación,Aprobado
CON-2026-757,Operaciones Industriales Orion S.A.S.,900.897.504-4,Ingenieria de campo,VCO - Corporativa,2026-03-10,2027-09-24,1494975,Activo,Aprobado
CON-2026-758,Ingenieria Andina de Petroleos S.A.S.,900.247.617-2,Apoyo logistico,VCO - Corporativa,2025-05-13,2027-12-08,1159689,Suspendido,Aprobado
CON-2026-759,Mantenimiento Tecnico del Magdalena S.A.S.,900.133.864-2,Monitoreo HSE,VTS - Transporte,2025-05-02,2027-08-23,281391,Activo,Aprobado
CON-2026-760,PetroServicios del Caribe S.A.S.,900.635.256-1,Mantenimiento electrico,VTS - Transporte,2026-01-19,2027-05-07,666523,Activo,Aprobado
CON-2026-761,Ingenieria Andina de Petroleos S.A.S.,900.902.703-6,Mantenimiento de bombas,VTS - Transporte,2025-10-18,2027-02-06,433940,Activo,En Alerta
CON-2026-762,Transportes Oleoducto S.A.S.,900.660.457-1,Mantenimiento de bombas,VCO - Corporativa,2026-05-08,2027-05-14,1236493,En Liquidación,Aprobado
CON-2026-763,Logistica Petrolera Nacional S.A.S.,900.586.954-9,Seguridad perimetral,VUP - Upstream,2026-06-01,2027-10-15,993570,Activo,Aprobado
CON-2026-764,Servicios Integrales de Refinacion S.A.S.,900.191.919-9,Ingenieria de campo,VCO - Corporativa,2026-02-01,2027-02-24,879207,En Liquidación,Aprobado
CON-2026-765,Mantenimiento Tecnico del Magdalena S.A.S.,900.853.384-1,Seguridad perimetral,VRE - Refinación,2025-11-13,2026-11-04,1400385,Activo,Aprobado
CON-2026-766,Proteccion Perimetral Colombiana S.A.S.,900.654.690-0,Ingenieria de campo,VUP - Upstream,2026-05-03,2027-11-27,89141,Activo,Aprobado
CON-2026-767,Ingenieria Andina de Petroleos S.A.S.,900.119.381-3,Transporte de personal,VCO - Corporativa,2025-03-28,2027-12-29,1322666,Activo,No Aprobado
CON-2026-768,Mantenimiento Tecnico del Magdalena S.A.S.,900.982.123-5,Servicios de catering,VUP - Upstream,2026-03-01,2026-07-25,1157090,Activo,Aprobado
CON-2026-769,Transportes Oleoducto S.A.S.,900.201.654-2,Inspeccion de ductos,VUP - Upstream,2025-07-07,2027-03-19,237964,Activo,Aprobado
CON-2026-770,Ingenieria Andina de Petroleos S.A.S.,900.160.729-5,Seguridad perimetral,VRE - Refinación,2025-03-01,2027-05-02,867762,Activo,No Aprobado
CON-2026-771,Servicios Integrales de Refinacion S.A.S.,900.364.484-1,Mantenimiento de bombas,VUP - Upstream,2025-09-03,2027-02-28,1083852,Activo,Aprobado
CON-2026-772,Transportes Oleoducto S.A.S.,900.375.162-5,Apoyo logistico,VCO - Corporativa,2025-03-09,2027-11-08,110621,Activo,Aprobado
CON-2026-773,PetroServicios del Caribe S.A.S.,900.375.667-9,Suministro de alimentacion,VUP - Upstream,2025-05-09,2027-05-08,1241697,Activo,Aprobado
CON-2026-774,Operaciones Industriales Orion S.A.S.,900.308.901-2,Mantenimiento electrico,VUP - Upstream,2025-09-09,2027-09-07,1214238,Activo,Aprobado
CON-2026-775,Mantenimiento Tecnico del Magdalena S.A.S.,900.949.735-4,Seguridad perimetral,VRE - Refinación,2025-03-03,2027-11-06,623157,Activo,Aprobado
CON-2026-776,Logistica Petrolera Nacional S.A.S.,900.459.962-3,Ingenieria de campo,VTS - Transporte,2025-02-16,2026-12-13,1170066,Activo,En Alerta
CON-2026-777,Logistica Petrolera Nacional S.A.S.,900.815.225-2,Monitoreo HSE,VTS - Transporte,2026-03-19,2027-02-01,1330196,Activo,Aprobado
CON-2026-778,Servicios Integrales de Refinacion S.A.S.,900.750.367-7,Inspeccion de ductos,VUP - Upstream,2025-11-26,2027-06-15,491710,Activo,En Alerta
CON-2026-779,PetroServicios del Caribe S.A.S.,900.808.236-0,Ingenieria de campo,VCO - Corporativa,2025-01-05,2026-07-10,1460767,Activo,Aprobado
CON-2026-780,Mantenimiento Tecnico del Magdalena S.A.S.,900.880.502-8,Suministro de alimentacion,VRE - Refinación,2025-02-01,2027-09-29,1459801,Activo,Aprobado
CON-2026-781,Logistica Petrolera Nacional S.A.S.,900.947.715-5,Servicios de catering,VUP - Upstream,2025-01-09,2026-11-05,1020336,Activo,No Aprobado
CON-2026-782,PetroServicios del Caribe S.A.S.,900.326.860-0,Inspeccion de ductos,VTS - Transporte,2025-07-16,2026-10-01,1336482,Activo,Aprobado
CON-2026-783,Seguridad Industrial Llanos Ltda.,900.339.605-5,Mantenimiento de bombas,VTS - Transporte,2026-05-20,2027-01-31,64964,Activo,En Alerta
CON-2026-784,Logistica Petrolera Nacional S.A.S.,900.213.990-4,Ingenieria de campo,VCO - Corporativa,2025-06-24,2027-01-15,1433781,Activo,En Alerta
CON-2026-785,Proteccion Perimetral Colombiana S.A.S.,900.678.279-1,Ingenieria de campo,VUP - Upstream,2025-03-08,2026-11-08,594471,En Liquidación,Aprobado
CON-2026-786,Catering Energia Colombiana S.A.S.,900.296.968-0,Monitoreo HSE,VTS - Transporte,2026-04-10,2026-07-03,945723,Suspendido,En Alerta
CON-2026-787,PetroServicios del Caribe S.A.S.,900.974.430-6,Servicios de catering,VTS - Transporte,2025-05-05,2027-12-13,1028503,Activo,No Aprobado
CON-2026-788,PetroServicios del Caribe S.A.S.,900.838.329-0,Inspeccion de ductos,VCO - Corporativa,2026-06-30,2027-10-03,713207,Activo,Aprobado
CON-2026-789,Transportes Oleoducto S.A.S.,900.685.927-0,Transporte de personal,VCO - Corporativa,2025-03-18,2027-03-13,462880,Activo,Aprobado
CON-2026-790,Transportes Oleoducto S.A.S.,900.128.591-6,Mantenimiento de bombas,VTS - Transporte,2025-09-14,2027-03-11,276158,Activo,Aprobado
CON-2026-791,PetroServicios del Caribe S.A.S.,900.941.441-8,Transporte de personal,VRE - Refinación,2026-03-26,2026-10-06,1361451,Activo,No Aprobado
CON-2026-792,PetroServicios del Caribe S.A.S.,900.134.486-5,Suministro de alimentacion,VUP - Upstream,2025-03-05,2027-09-26,164900,Activo,Aprobado
CON-2026-793,Transportes Oleoducto S.A.S.,900.204.793-0,Monitoreo HSE,VRE - Refinación,2025-10-29,2027-07-26,892390,Activo,Aprobado
CON-2026-794,Seguridad Industrial Llanos Ltda.,900.985.713-9,Mantenimiento de bombas,VCO - Corporativa,2026-01-29,2027-10-19,947802,Activo,En Alerta
CON-2026-795,PetroServicios del Caribe S.A.S.,900.564.629-5,Ingenieria de campo,VUP - Upstream,2025-04-21,2026-10-14,75771,Suspendido,No Aprobado
CON-2026-796,Seguridad Industrial Llanos Ltda.,900.686.229-8,Inspeccion de ductos,VTS - Transporte,2026-03-08,2027-11-05,1352018,Activo,Aprobado
CON-2026-797,PetroServicios del Caribe S.A.S.,900.161.230-4,Ingenieria de campo,VCO - Corporativa,2026-06-10,2027-07-02,702609,Activo,Aprobado
CON-2026-798,Ingenieria Andina de Petroleos S.A.S.,900.250.580-4,Ingenieria de campo,VTS - Transporte,2025-10-26,2027-07-13,66948,Activo,Aprobado
CON-2026-799,Ingenieria Andina de Petroleos S.A.S.,900.158.343-8,Monitoreo HSE,VRE - Refinación,2026-03-09,2027-06-18,459798,Activo,Aprobado
CON-2026-800,Transportes Oleoducto S.A.S.,900.449.293-7,Apoyo logistico,VTS - Transporte,2025-12-10,2027-05-03,928067,Suspendido,No Aprobado
CON-2026-801,PetroServicios del Caribe S.A.S.,900.607.324-0,Transporte de personal,VUP - Upstream,2026-04-23,2027-02-04,551259,Activo,Aprobado
CON-2026-802,Servicios Integrales de Refinacion S.A.S.,900.926.857-6,Transporte de personal,VCO - Corporativa,2025-07-08,2026-07-07,810882,Activo,En Alerta
CON-2026-803,Operaciones Industriales Orion S.A.S.,900.217.245-4,Apoyo logistico,VUP - Upstream,2026-01-04,2026-08-14,112255,Activo,Aprobado
CON-2026-804,Seguridad Industrial Llanos Ltda.,900.368.836-2,Mantenimiento electrico,VUP - Upstream,2025-07-02,2027-01-17,95072,Activo,Aprobado
CON-2026-805,Transportes Oleoducto S.A.S.,900.121.951-2,Servicios de catering,VRE - Refinación,2025-12-13,2027-02-01,689783,Activo,Aprobado
CON-2026-806,Servicios Integrales de Refinacion S.A.S.,900.776.275-8,Ingenieria de campo,VCO - Corporativa,2025-03-08,2026-10-30,352896,Activo,Aprobado
CON-2026-807,Operaciones Industriales Orion S.A.S.,900.487.811-5,Mantenimiento electrico,VCO - Corporativa,2025-09-08,2026-08-17,1341904,Suspendido,No Aprobado
CON-2026-808,Catering Energia Colombiana S.A.S.,900.908.252-5,Transporte de personal,VRE - Refinación,2025-10-14,2026-11-07,1115918,Activo,En Alerta
CON-2026-809,Transportes Oleoducto S.A.S.,900.903.581-9,Suministro de alimentacion,VUP - Upstream,2026-06-05,2027-08-02,1402813,Suspendido,No Aprobado
CON-2026-810,Operaciones Industriales Orion S.A.S.,900.575.283-5,Mantenimiento electrico,VCO - Corporativa,2026-05-22,2027-10-29,612740,En Liquidación,Aprobado
CON-2026-811,Proteccion Perimetral Colombiana S.A.S.,900.765.137-3,Transporte de personal,VUP - Upstream,2026-04-08,2027-02-26,880262,Activo,Aprobado
CON-2026-812,Logistica Petrolera Nacional S.A.S.,900.685.260-5,Inspeccion de ductos,VRE - Refinación,2025-05-18,2026-09-25,668760,Activo,Aprobado
CON-2026-813,Proteccion Perimetral Colombiana S.A.S.,900.142.576-8,Ingenieria de campo,VTS - Transporte,2026-03-13,2027-10-05,1030525,Activo,Aprobado
CON-2026-814,Mantenimiento Tecnico del Magdalena S.A.S.,900.424.379-6,Mantenimiento de bombas,VUP - Upstream,2026-03-29,2027-02-25,607055,Activo,Aprobado
CON-2026-815,Transportes Oleoducto S.A.S.,900.401.962-8,Monitoreo HSE,VRE - Refinación,2025-10-11,2027-02-19,256378,Activo,Aprobado
CON-2026-816,Operaciones Industriales Orion S.A.S.,900.305.441-3,Mantenimiento electrico,VTS - Transporte,2025-11-06,2027-04-08,449806,Activo,Aprobado
CON-2026-817,Operaciones Industriales Orion S.A.S.,900.367.108-4,Inspeccion de ductos,VTS - Transporte,2026-02-18,2027-08-20,1266251,En Liquidación,No Aprobado
CON-2026-818,Operaciones Industriales Orion S.A.S.,900.879.252-6,Transporte de personal,VUP - Upstream,2025-08-03,2027-10-29,540153,En Liquidación,Aprobado
CON-2026-819,Mantenimiento Tecnico del Magdalena S.A.S.,900.839.933-7,Mantenimiento electrico,VRE - Refinación,2025-11-17,2027-01-09,949244,Activo,En Alerta
CON-2026-820,Seguridad Industrial Llanos Ltda.,900.549.560-8,Mantenimiento de bombas,VTS - Transporte,2025-05-23,2026-11-09,690830,En Liquidación,Aprobado
CON-2026-821,Servicios Integrales de Refinacion S.A.S.,900.447.330-6,Servicios de catering,VCO - Corporativa,2025-11-03,2027-05-30,1280934,Suspendido,Aprobado
CON-2026-822,Ingenieria Andina de Petroleos S.A.S.,900.257.438-9,Ingenieria de campo,VCO - Corporativa,2026-01-26,2027-01-26,869223,Activo,En Alerta
CON-2026-823,Mantenimiento Tecnico del Magdalena S.A.S.,900.211.436-9,Apoyo logistico,VTS - Transporte,2025-04-06,2026-12-23,268760,Activo,Aprobado
CON-2026-824,Proteccion Perimetral Colombiana S.A.S.,900.600.127-2,Transporte de personal,VRE - Refinación,2026-01-31,2027-04-17,481787,En Liquidación,Aprobado
CON-2026-825,Transportes Oleoducto S.A.S.,900.565.158-5,Monitoreo HSE,VRE - Refinación,2025-06-25,2027-05-31,911638,Activo,Aprobado
CON-2026-826,Ingenieria Andina de Petroleos S.A.S.,900.649.528-7,Suministro de alimentacion,VCO - Corporativa,2025-07-31,2026-11-11,481335,Activo,No Aprobado
CON-2026-827,Mantenimiento Tecnico del Magdalena S.A.S.,900.262.718-9,Inspeccion de ductos,VUP - Upstream,2026-05-30,2027-10-13,627641,Activo,En Alerta
CON-2026-828,Mantenimiento Tecnico del Magdalena S.A.S.,900.165.944-6,Ingenieria de campo,VUP - Upstream,2026-06-23,2027-06-02,1243759,Activo,No Aprobado
CON-2026-829,Transportes Oleoducto S.A.S.,900.394.761-7,Mantenimiento electrico,VTS - Transporte,2026-02-05,2026-12-27,920428,Suspendido,Aprobado
CON-2026-830,Logistica Petrolera Nacional S.A.S.,900.568.493-2,Ingenieria de campo,VRE - Refinación,2026-02-07,2026-08-14,552677,Activo,En Alerta
CON-2026-831,Operaciones Industriales Orion S.A.S.,900.398.782-1,Transporte de personal,VCO - Corporativa,2026-02-26,2026-11-02,823287,Suspendido,Aprobado
CON-2026-832,Servicios Integrales de Refinacion S.A.S.,900.519.561-2,Inspeccion de ductos,VUP - Upstream,2026-06-03,2026-08-15,1019235,Activo,Aprobado
CON-2026-833,Mantenimiento Tecnico del Magdalena S.A.S.,900.490.451-6,Transporte de personal,VCO - Corporativa,2025-02-08,2026-07-11,575558,Activo,Aprobado
CON-2026-834,Servicios Integrales de Refinacion S.A.S.,900.786.866-7,Apoyo logistico,VCO - Corporativa,2025-03-11,2026-09-23,1200138,Activo,No Aprobado
CON-2026-835,Mantenimiento Tecnico del Magdalena S.A.S.,900.243.582-4,Seguridad perimetral,VUP - Upstream,2025-01-19,2026-10-11,421692,En Liquidación,En Alerta
CON-2026-836,Logistica Petrolera Nacional S.A.S.,900.272.179-0,Inspeccion de ductos,VUP - Upstream,2026-03-28,2027-07-02,423167,Activo,Aprobado
CON-2026-837,Operaciones Industriales Orion S.A.S.,900.321.552-0,Monitoreo HSE,VRE - Refinación,2026-02-04,2027-05-12,981107,Activo,Aprobado
CON-2026-838,Logistica Petrolera Nacional S.A.S.,900.885.306-3,Mantenimiento electrico,VUP - Upstream,2025-07-24,2026-10-02,83635,Activo,Aprobado
CON-2026-839,Servicios Integrales de Refinacion S.A.S.,900.940.296-1,Transporte de personal,VRE - Refinación,2025-06-21,2026-12-19,142300,Activo,No Aprobado
CON-2026-840,Servicios Integrales de Refinacion S.A.S.,900.430.675-3,Ingenieria de campo,VUP - Upstream,2026-02-09,2027-09-12,303344,Activo,Aprobado
CON-2026-841,Servicios Integrales de Refinacion S.A.S.,900.277.115-6,Mantenimiento electrico,VRE - Refinación,2026-02-03,2027-02-03,1012122,Activo,Aprobado
CON-2026-842,Catering Energia Colombiana S.A.S.,900.765.738-5,Mantenimiento de bombas,VRE - Refinación,2025-08-12,2027-08-25,682363,Activo,Aprobado
CON-2026-843,Transportes Oleoducto S.A.S.,900.829.649-9,Seguridad perimetral,VTS - Transporte,2025-04-08,2027-05-29,1373038,En Liquidación,Aprobado
CON-2026-844,Ingenieria Andina de Petroleos S.A.S.,900.440.279-5,Apoyo logistico,VRE - Refinación,2025-12-10,2026-07-19,1326186,En Liquidación,Aprobado
CON-2026-845,Seguridad Industrial Llanos Ltda.,900.615.701-0,Transporte de personal,VRE - Refinación,2025-05-08,2027-05-13,545759,Suspendido,Aprobado
CON-2026-846,Proteccion Perimetral Colombiana S.A.S.,900.181.161-2,Mantenimiento electrico,VCO - Corporativa,2025-10-31,2027-01-23,368076,En Liquidación,En Alerta
CON-2026-847,Seguridad Industrial Llanos Ltda.,900.842.712-7,Mantenimiento electrico,VUP - Upstream,2025-10-12,2027-05-22,1399731,Activo,Aprobado
CON-2026-848,Logistica Petrolera Nacional S.A.S.,900.763.932-4,Mantenimiento de bombas,VUP - Upstream,2025-12-06,2027-06-16,558032,En Liquidación,Aprobado
CON-2026-849,Seguridad Industrial Llanos Ltda.,900.920.803-3,Ingenieria de campo,VCO - Corporativa,2026-06-18,2027-05-26,434922,Activo,Aprobado
CON-2026-850,Mantenimiento Tecnico del Magdalena S.A.S.,900.171.297-0,Seguridad perimetral,VUP - Upstream,2025-05-09,2026-10-02,414224,Activo,Aprobado
CON-2026-851,Seguridad Industrial Llanos Ltda.,900.341.619-1,Servicios de catering,VCO - Corporativa,2025-11-15,2026-12-16,464263,Activo,En Alerta
CON-2026-852,Seguridad Industrial Llanos Ltda.,900.410.392-9,Apoyo logistico,VUP - Upstream,2025-10-06,2027-11-05,217805,Activo,Aprobado
CON-2026-853,Mantenimiento Tecnico del Magdalena S.A.S.,900.551.532-8,Ingenieria de campo,VCO - Corporativa,2025-06-09,2027-11-06,91546,Suspendido,No Aprobado
CON-2026-854,Transportes Oleoducto S.A.S.,900.877.407-9,Monitoreo HSE,VUP - Upstream,2025-06-29,2027-03-21,847861,En Liquidación,Aprobado
CON-2026-855,Logistica Petrolera Nacional S.A.S.,900.675.720-7,Suministro de alimentacion,VTS - Transporte,2025-05-20,2027-10-24,460445,Activo,Aprobado
CON-2026-856,PetroServicios del Caribe S.A.S.,900.982.612-5,Apoyo logistico,VCO - Corporativa,2026-03-02,2027-08-09,832541,Activo,Aprobado
CON-2026-857,Proteccion Perimetral Colombiana S.A.S.,900.172.518-0,Suministro de alimentacion,VCO - Corporativa,2025-06-16,2027-01-15,964983,Activo,Aprobado
CON-2026-858,Servicios Integrales de Refinacion S.A.S.,900.621.826-7,Mantenimiento electrico,VRE - Refinación,2026-01-30,2027-09-08,567559,Suspendido,En Alerta
CON-2026-859,Servicios Integrales de Refinacion S.A.S.,900.746.823-0,Seguridad perimetral,VTS - Transporte,2026-04-12,2026-11-28,583280,Activo,Aprobado
CON-2026-860,Ingenieria Andina de Petroleos S.A.S.,900.112.219-1,Servicios de catering,VCO - Corporativa,2025-03-24,2027-12-13,445991,Activo,Aprobado
CON-2026-861,Catering Energia Colombiana S.A.S.,900.612.645-6,Ingenieria de campo,VTS - Transporte,2026-02-26,2026-09-30,279164,Suspendido,No Aprobado
CON-2026-862,Servicios Integrales de Refinacion S.A.S.,900.933.246-4,Transporte de personal,VCO - Corporativa,2025-11-12,2026-07-07,403157,Activo,En Alerta
CON-2026-863,Transportes Oleoducto S.A.S.,900.892.813-6,Monitoreo HSE,VCO - Corporativa,2025-10-23,2027-09-15,407845,En Liquidación,Aprobado
CON-2026-864,Ingenieria Andina de Petroleos S.A.S.,900.302.598-2,Monitoreo HSE,VRE - Refinación,2026-04-07,2027-02-03,439311,Activo,Aprobado
CON-2026-865,Seguridad Industrial Llanos Ltda.,900.365.992-6,Apoyo logistico,VRE - Refinación,2025-06-20,2026-09-20,664728,Activo,En Alerta
CON-2026-866,Transportes Oleoducto S.A.S.,900.450.130-9,Transporte de personal,VCO - Corporativa,2026-05-12,2026-10-12,69936,Activo,Aprobado
CON-2026-867,PetroServicios del Caribe S.A.S.,900.781.696-0,Suministro de alimentacion,VUP - Upstream,2026-06-19,2026-07-08,837828,Activo,En Alerta
CON-2026-868,Catering Energia Colombiana S.A.S.,900.597.584-5,Ingenieria de campo,VCO - Corporativa,2025-12-11,2027-07-15,1479964,Activo,No Aprobado
CON-2026-869,Servicios Integrales de Refinacion S.A.S.,900.781.508-6,Ingenieria de campo,VRE - Refinación,2025-12-31,2027-06-04,260087,Suspendido,No Aprobado
CON-2026-870,Logistica Petrolera Nacional S.A.S.,900.842.955-2,Mantenimiento de bombas,VRE - Refinación,2026-06-28,2027-04-13,571221,Activo,En Alerta
CON-2026-871,Mantenimiento Tecnico del Magdalena S.A.S.,900.627.523-3,Mantenimiento de bombas,VTS - Transporte,2025-01-18,2027-07-04,145953,Activo,Aprobado
CON-2026-872,Seguridad Industrial Llanos Ltda.,900.721.596-6,Ingenieria de campo,VRE - Refinación,2025-12-23,2027-09-12,1048500,Suspendido,En Alerta
CON-2026-873,Logistica Petrolera Nacional S.A.S.,900.400.721-3,Seguridad perimetral,VRE - Refinación,2025-05-11,2027-11-22,232640,Suspendido,En Alerta
